driver_id,name,city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,daily_productivity,avg_combined_score,avg_motion_score,avg_audio_score,total_flags,risk_score,risk_label,source
DRV3842,Priya Kumar,Ahmedabad,afternoon,7.91431375104736,184,12,4.810189454103434,1497.8804856028853,0.0,0.0482431795186844,0.0404010596887619,0.0,0.0,LOW,synthetic
DRV3843,Rahul Singh,Chennai,full_day,9.196598057182833,188,20,4.79717375643757,1703.179841673171,0.0397172441876616,0.0,0.0104022026344961,0.0,0.0,LOW,synthetic
DRV3844,Anjali Patel,Chennai,full_day,6.0,203,32,4.779730762598236,1184.4348490307457,0.6943069038124127,0.4829954376839077,0.8706617913014939,1.0,26.539910782858048,MEDIUM,synthetic
DRV3845,Vikram Gupta,Hyderabad,morning,8.122158350481543,194,9,5.0,1585.5399978941582,0.4932831018091104,0.5285585988482183,0.329527124342013,2.0,19.053424016026817,LOW,synthetic
DRV3846,Meera Verma,Chennai,full_day,8.188930102118597,172,40,4.508561534195071,1440.895290842681,0.3431100596934296,0.503365924758629,0.217346948644003,1.0,12.8075431536719,LOW,synthetic
DRV3847,Suresh Mishra,Pune,full_day,8.534697643106881,193,33,4.895859825615395,1654.8173723828145,0.0178462196364489,0.0,0.0271134561717614,0.0,0.0,LOW,synthetic
DRV3848,Kavita Joshi,Pune,afternoon,6.594481135861857,184,46,4.6118265623159465,1226.9782713844745,0.0,0.0,0.0,0.0,0.8755663042489311,LOW,synthetic
DRV3849,Amit Nair,Chennai,full_day,7.397188598208085,185,26,4.601580392882148,1363.6899657257336,0.5990213582217436,0.8440217466940967,0.443888018957995,1.0,25.728767203485088,MEDIUM,synthetic
DRV3850,Pooja Reddy,Ahmedabad,afternoon,6.368490130119684,182,8,4.422137177977823,1168.9158784797537,0.5444396085858468,0.5206494167884794,0.4945883880428355,3.0,21.454129765049057,MEDIUM,synthetic
DRV3851,Rajesh Iyer,Bangalore,full_day,8.87448364605062,170,11,4.702514205681604,1506.9489797418642,0.0340396019465023,0.0110230149008243,0.0,0.0,2.2214801000284186,LOW,synthetic
DRV3852,Sunita Rao,Ahmedabad,afternoon,8.468170144302654,170,33,4.7220135771959,1440.918796743822,0.7779236150064379,0.9830803467738306,0.4857521425740175,1.0,28.90919876196968,MEDIUM,synthetic
DRV3853,Deepak Das,Mumbai,evening,6.773623222442885,189,21,4.86884588094783,1223.7774855237765,0.0,0.0051631156085055,0.0418563585409149,0.0,0.0,LOW,synthetic
DRV3854,Nisha Mehta,Delhi,afternoon,7.634297810991695,182,22,4.807635653874813,1435.1614832969565,0.3356332631266596,0.3664587769732165,0.3146628486742805,1.0,11.74375727999196,LOW,synthetic
DRV3855,Ramesh Shah,Hyderabad,morning,8.22096656388223,194,10,4.99338456201527,1588.898641600684,0.422052939908494,0.5269681468788726,0.356768569535499,2.0,18.82396903507656,LOW,synthetic
DRV3856,Lakshmi Bose,Chennai,evening,7.976460074569197,186,17,4.685716149209303,1510.3272746347748,0.7061670931692264,0.7522968385840747,0.6723477137369406,1.0,30.645525469038983,HIGH,synthetic
DRV3857,Arjun Sharma,Kolkata,evening,6.467897645260493,170,10,4.71926294206246,1092.2627596763225,0.6538374724519872,0.6233834314539132,0.6861958971373596,1.0,26.41675920461621,MEDIUM,synthetic
DRV3858,Priya Kumar,Kolkata,afternoon,6.550285921425213,170,16,4.814783281073099,1149.8908645630802,0.5623043724029169,0.460266358317169,0.5945960802361513,1.0,22.34251556245813,MEDIUM,synthetic
DRV3859,Rahul Singh,Hyderabad,afternoon,8.144502091644549,183,9,4.566637354440073,1501.4031872865976,0.5286313158867746,0.7711235898104343,0.4407541336853567,1.0,21.582941532225902,MEDIUM,synthetic
DRV3860,Anjali Patel,Ahmedabad,afternoon,7.197447737702016,205,28,4.911896887419876,1461.5545937879474,0.0010830727375802,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3861,Vikram Gupta,Pune,full_day,6.894960802535282,188,11,5.0,1256.2404431754724,0.026775269094031,0.0509823919946585,0.0282660610894636,0.0,0.0,LOW,synthetic
DRV3862,Meera Verma,Delhi,full_day,6.0,174,45,4.987977144951525,1059.0507736205009,0.4562987335432374,0.4948540346415191,0.3665461379702264,1.0,17.479250664877476,LOW,synthetic
DRV3863,Suresh Mishra,Chennai,full_day,8.695669962885315,179,21,4.686111002600312,1536.7639423382966,0.42228786336442,0.3752062378247494,0.4244557292062694,1.0,16.51107776258852,LOW,synthetic
DRV3864,Kavita Joshi,Delhi,morning,7.795775904852455,199,39,4.9735527465915,1556.1288326333768,0.014541336081076,0.0,0.0,0.0,1.876839183927106,LOW,synthetic
DRV3865,Amit Nair,Delhi,afternoon,6.968898176056164,200,47,4.694387696047553,1393.712500081883,0.0,0.0196962534648334,0.0162060940848572,0.0,0.0575243726804806,LOW,synthetic
DRV3866,Pooja Reddy,Mumbai,evening,6.832112722568305,175,34,4.797048829989396,1206.0595595304671,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3867,Rajesh Iyer,Delhi,morning,7.74634876452543,196,38,5.0,1533.096261311342,0.0173456549464998,0.0130875739926181,0.0188184518145663,0.0,1.840756720652777,LOW,synthetic
DRV3868,Sunita Rao,Chennai,afternoon,8.76694287340473,183,20,4.704479115890303,1617.6513202286633,0.6061812320824683,0.9396634444774064,0.3176037812127726,1.0,26.396629933013102,MEDIUM,synthetic
DRV3869,Deepak Das,Pune,full_day,8.829455104650695,178,38,4.782376401894316,1547.1625245907394,0.0038336206090343,0.0,0.0,0.0,0.1639275021714341,LOW,synthetic
DRV3870,Nisha Mehta,Delhi,afternoon,7.716730742062344,183,25,4.803971877410699,1378.5748795875768,0.2853841779157881,0.2876107856767421,0.2763202871578558,1.0,13.093682491296498,LOW,synthetic
DRV3871,Ramesh Shah,Hyderabad,evening,7.974872354827977,174,34,4.495775865560876,1376.817994549059,0.6503383144107391,0.6973979744337813,0.7253755938547288,6.0,28.579522891771614,MEDIUM,synthetic
DRV3872,Lakshmi Bose,Hyderabad,evening,8.634365753662264,194,44,4.684456198371922,1619.3418412949563,0.6960910880907881,0.8730499023850904,0.4739489784591311,1.0,28.36320298076996,MEDIUM,synthetic
DRV3873,Arjun Sharma,Pune,full_day,6.9250418811208805,180,38,4.97357050441842,1241.4413325572057,0.0,0.0095599550616128,0.0728232101939328,0.0,0.0,LOW,synthetic
DRV3874,Priya Kumar,Pune,afternoon,7.130910162017822,196,17,4.510388903257353,1377.9086833984218,0.8882475010897829,0.8544198207562462,0.9148202514268922,1.0,36.41436683594435,HIGH,synthetic
DRV3875,Rahul Singh,Hyderabad,full_day,6.573783091066568,203,26,4.607422458460647,1322.3999267573083,0.0,0.0367332038758444,0.0,0.0,0.3788988576939424,LOW,synthetic
DRV3876,Anjali Patel,Kolkata,evening,8.279471781298353,195,45,4.509257664367724,1622.165949899987,0.5421888083916808,0.681698755852439,0.4129133860963243,2.0,23.98736871970724,MEDIUM,synthetic
DRV3877,Vikram Gupta,Chennai,full_day,8.213976980815996,194,13,4.4,1623.4038465463088,0.5070008810497041,0.7536427925753899,0.4102360373387112,2.0,25.387670552840063,MEDIUM,synthetic
DRV3878,Meera Verma,Ahmedabad,full_day,6.13281079504043,181,29,4.702844626520094,1142.1217294206265,0.0,0.0208606321487792,0.0263584227888749,0.0,0.5840352087130883,LOW,synthetic
DRV3879,Suresh Mishra,Kolkata,morning,6.242045978953453,183,28,4.4,1171.952309055317,0.620863866189006,0.6154170718471725,0.549070523720281,2.0,22.217894676114355,MEDIUM,synthetic
DRV3880,Kavita Joshi,Ahmedabad,afternoon,8.039134384846212,178,33,4.883595616711492,1412.8535712606051,0.5780792730761171,0.5838476478043143,0.6103106591058588,6.0,24.66167089609412,MEDIUM,synthetic
DRV3881,Amit Nair,Hyderabad,morning,7.074132406408209,180,10,4.5005608813849065,1284.8820574463502,0.5317217083537136,0.5491935437877218,0.6128580178587031,2.0,20.48714029009621,MEDIUM,synthetic
DRV3882,Pooja Reddy,Hyderabad,evening,8.391904631118274,204,47,4.504362269050915,1758.9621839103709,0.0313406870086713,0.0528158186451238,0.0,0.0,1.341833500227456,LOW,synthetic
DRV3883,Rajesh Iyer,Chennai,full_day,8.15370531106809,194,12,4.4,1572.6937841450122,0.5644309561005618,0.74626684585776,0.3827216192827402,2.0,23.945675868364237,MEDIUM,synthetic
DRV3884,Sunita Rao,Mumbai,morning,7.458147663204292,185,16,4.782415699290774,1354.599261348827,0.6313451853123013,0.6018977954472188,0.6652475977348368,4.0,26.910188710918483,MEDIUM,synthetic
DRV3885,Deepak Das,Chennai,evening,7.791486531694479,170,37,4.9939244389198985,1310.7847679373476,0.0,0.012342655740223,0.0404061833087661,0.0,0.0,LOW,synthetic
DRV3886,Nisha Mehta,Kolkata,full_day,8.195980535235012,203,28,4.815937748453535,1648.351619852648,0.0613559254478566,0.0,0.0548396332541299,0.0,1.5833566777990686,LOW,synthetic
DRV3887,Ramesh Shah,Ahmedabad,morning,6.890481911296928,194,17,4.4864801524507385,1337.7488714208066,0.6675656889151411,0.4475856137984916,0.941372190832121,1.0,26.840603141374395,MEDIUM,synthetic
DRV3888,Lakshmi Bose,Ahmedabad,afternoon,8.074669334918555,189,31,4.802337412320748,1522.599082734249,0.0062980717435677,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3889,Arjun Sharma,Pune,full_day,8.472566376070741,193,30,4.904080260556724,1665.2211570151576,0.0150090120489571,0.0,0.0,0.0,0.0720074511862669,LOW,synthetic
DRV3890,Priya Kumar,Ahmedabad,afternoon,6.960902285980052,205,31,4.895848254840882,1468.3987048304157,0.0,0.0091427662292851,0.0,0.0,0.1738830956397093,LOW,synthetic
DRV3891,Rahul Singh,Ahmedabad,full_day,8.474903818397179,188,28,4.5044564970949725,1587.0011974346498,0.0,0.0017958780245957,0.0,0.0,0.0,LOW,synthetic
DRV3892,Anjali Patel,Bangalore,morning,7.247051262838998,178,17,4.677637426389167,1285.5896832380622,0.6896416999482018,0.7862246287824469,0.5256220266954518,2.0,29.3816147294474,MEDIUM,synthetic
DRV3893,Vikram Gupta,Ahmedabad,afternoon,8.023220105102766,178,34,4.889095913255661,1412.875410221958,0.573201120305639,0.6586715930772854,0.5857761818526418,6.0,26.901312610157184,MEDIUM,synthetic
DRV3894,Meera Verma,Hyderabad,evening,7.279798979257603,204,22,4.623849785940831,1480.0151949903295,0.070971453463027,0.0,0.0375519201631028,0.0,0.0304592001082151,LOW,synthetic
DRV3895,Suresh Mishra,Chennai,full_day,7.886415181106873,181,16,4.725020444219101,1438.2917456715495,0.6067772731056236,0.5226728992696871,0.6874650027033614,5.0,25.83359051508505,MEDIUM,synthetic
DRV3896,Kavita Joshi,Pune,afternoon,7.816293212161239,200,17,4.614015645540593,1581.971287928948,0.0303520921950891,0.0,0.0,0.0,0.3398456534628538,LOW,synthetic
DRV3897,Amit Nair,Mumbai,morning,6.185458738885036,179,9,4.818296746137101,1083.7197892452136,0.0259376126535775,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3898,Pooja Reddy,Chennai,morning,6.0,193,20,4.969639708726628,1155.1261887938315,0.6145960465189801,0.6847461495609224,0.5801067539788191,5.0,28.20005619395326,MEDIUM,synthetic
DRV3899,Rajesh Iyer,Pune,full_day,6.870526516345908,179,34,4.9842255807220335,1222.8740997410337,0.0104394615768901,0.0,0.0130232276492117,0.0,1.9909662428537311,LOW,synthetic
DRV3900,Sunita Rao,Pune,afternoon,9.398036181570475,192,31,4.894827165718531,1802.0865446914995,0.0,0.054590097485661,0.0,0.0,0.8625275561108723,LOW,synthetic
DRV3901,Deepak Das,Kolkata,evening,7.99856480347019,194,21,4.640166031247092,1600.060200286851,0.7365024750380081,0.730251231866667,0.8806373788268583,1.0,30.76611567414411,HIGH,synthetic
DRV3902,Nisha Mehta,Chennai,full_day,7.400259824012839,204,26,4.694794203327288,1560.6424493366037,0.011236899251797,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3903,Ramesh Shah,Mumbai,full_day,8.486923530651541,174,14,4.412385879317459,1477.7454522468215,0.3387870350020496,0.2813619478280603,0.2017920674557719,2.0,13.440856949122704,LOW,synthetic
DRV3904,Lakshmi Bose,Mumbai,afternoon,7.638715172252547,184,13,4.706291372303043,1399.0011476583345,0.0188463622517754,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3905,Arjun Sharma,Kolkata,evening,6.560462864324368,197,45,4.605921434752039,1262.3326967560206,0.6470304707813929,0.6903954888243126,0.6179000731558307,2.0,26.10513670028737,MEDIUM,synthetic
DRV3906,Priya Kumar,Kolkata,evening,6.534050998262152,170,9,4.69960874509176,1064.228882059001,0.7012279817741296,0.6282892982006665,0.767562365364013,1.0,27.41622847239261,MEDIUM,synthetic
DRV3907,Rahul Singh,Kolkata,full_day,9.387993032296254,172,10,4.980046481380644,1604.715920755683,0.0,0.0,0.0,0.0,0.6073393981246615,LOW,synthetic
DRV3908,Anjali Patel,Chennai,full_day,8.595885524418255,179,21,4.655086458400051,1505.011223424091,0.4472534321004233,0.40350150847672,0.3725562909890851,1.0,18.017102220484677,LOW,synthetic
DRV3909,Vikram Gupta,Delhi,full_day,7.891342460765967,174,35,4.621313806746072,1343.2402417598046,0.0,0.0,0.0237746992144243,0.0,0.0,LOW,synthetic
DRV3910,Meera Verma,Chennai,full_day,6.0,201,29,4.78974919706608,1190.7687945490038,0.6965296819007853,0.4551417319823513,0.9062310581696478,1.0,27.90989228753724,MEDIUM,synthetic
DRV3911,Suresh Mishra,Pune,afternoon,7.75069280481907,201,16,4.568954617772182,1623.406985875065,0.0219108507229457,0.0341131992028766,0.0426910767538921,0.0,0.0,LOW,synthetic
DRV3912,Kavita Joshi,Hyderabad,afternoon,8.535083269310586,192,21,4.607282186926075,1659.6767946886948,0.773428557309038,0.7179974906145762,0.9032662388684995,1.0,32.369515918648496,HIGH,synthetic
DRV3913,Amit Nair,Bangalore,evening,8.002566785589433,181,28,4.706963411384232,1472.3577464347347,0.0241033509488037,0.0271513464664797,0.0286318515771562,0.0,0.0,LOW,synthetic
DRV3914,Pooja Reddy,Delhi,full_day,6.323325014423564,184,18,4.812768111962334,1127.6500483277584,0.5589689967081415,0.8802613090846826,0.274321125956115,1.0,22.832269845131645,MEDIUM,synthetic
DRV3915,Rajesh Iyer,Bangalore,evening,7.638520856450037,203,12,4.518551537482143,1570.7860503842458,0.0038015786332758,0.0,0.0138664713966219,0.0,0.0,LOW,synthetic
DRV3916,Sunita Rao,Bangalore,morning,8.323208730136416,202,46,4.4,1698.836657834121,0.7741711944274015,0.8113406131406093,0.8030000080115421,1.0,30.796009899916108,HIGH,synthetic
DRV3917,Deepak Das,Pune,afternoon,7.686938932675826,201,19,4.585451261552309,1580.9740012265688,0.0,0.029575879855361,0.0044444159674193,0.0,0.8625405614089368,LOW,synthetic
DRV3918,Nisha Mehta,Delhi,morning,7.880418940240175,198,27,4.894700768645788,1546.3322267913563,0.0724407001427213,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3919,Ramesh Shah,Delhi,afternoon,7.868972125311822,180,25,4.813661803492381,1407.5023726155464,0.2929765110624866,0.3564329876795069,0.2763871783005004,1.0,15.183417998628755,LOW,synthetic
DRV3920,Lakshmi Bose,Pune,morning,8.700619112563164,200,17,4.665038417903189,1688.2398347806345,0.466431792287129,0.7121182522552564,0.3199490154690019,1.0,20.42629952034737,MEDIUM,synthetic
DRV3921,Arjun Sharma,Delhi,afternoon,8.040861111679467,201,22,4.5021317479404575,1676.5442067730417,0.0,0.0131107812888814,0.0,0.0,1.5700781161003594,LOW,synthetic
DRV3922,Priya Kumar,Hyderabad,afternoon,8.066037940265462,184,8,4.615498834458369,1491.4832306105136,0.5542251659717423,0.7019205759808717,0.3421358394891889,1.0,21.655928342097397,MEDIUM,synthetic
DRV3923,Rahul Singh,Kolkata,morning,8.600891186369815,194,39,4.814812695332177,1655.7892791929637,0.4845393493878072,0.5150628129570308,0.4752920453743004,3.0,20.903795144090285,MEDIUM,synthetic
DRV3924,Anjali Patel,Delhi,morning,6.194699323415472,196,43,4.711781591653079,1202.75650516218,0.6607782633462247,0.5541409239084911,0.6297753519851216,5.0,27.68677596678087,MEDIUM,synthetic
DRV3925,Vikram Gupta,Delhi,evening,8.72746046608592,185,18,4.717675016998583,1616.874204938631,0.6116071555283857,0.8739111440980228,0.2035087776489688,1.0,24.87309828001961,MEDIUM,synthetic
DRV3926,Meera Verma,Delhi,full_day,7.739005987430959,178,33,4.554321281964507,1355.862875542966,0.0,0.0,0.0,0.0,1.3254048956926496,LOW,synthetic
DRV3927,Suresh Mishra,Hyderabad,afternoon,7.806953717685334,194,46,5.0,1535.0480602652608,0.4958650822126788,0.6131081627604351,0.5460974843301879,2.0,24.09964593770177,MEDIUM,synthetic
DRV3928,Kavita Joshi,Bangalore,evening,8.15425529295498,183,27,4.705493800858608,1504.5051517113377,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3929,Amit Nair,Bangalore,afternoon,6.254671835941409,181,30,4.722191883696012,1139.4248519604555,0.5089637116248511,0.5126313114987298,0.5502522941003406,1.0,23.117111510631364,MEDIUM,synthetic
DRV3930,Pooja Reddy,Delhi,evening,9.152407890387936,199,36,4.580468791923291,1824.5641247343076,0.729653315747058,0.8316426007339495,0.7939572626176675,1.0,32.327423169538484,HIGH,synthetic
DRV3931,Rajesh Iyer,Kolkata,evening,6.564180312178373,170,8,4.670838283989254,1100.8833428578284,0.6581643961911752,0.6002011006365787,0.7727701255806688,1.0,23.205500720173923,MEDIUM,synthetic
DRV3932,Sunita Rao,Bangalore,full_day,7.844464599252249,199,49,5.0,1579.3716839149663,0.0457382194924723,0.0359943496773409,0.0710280620717976,0.0,0.0,LOW,synthetic
DRV3933,Deepak Das,Chennai,evening,8.593600524969178,187,45,4.884594279245814,1611.791358921865,0.0110325383307017,0.0045597337934464,0.0045151038603622,0.0,0.0,LOW,synthetic
DRV3934,Nisha Mehta,Delhi,afternoon,6.599606531379405,181,9,4.894831366900826,1164.9768231901098,0.0014696163649558,0.0579356232466746,0.0,0.0,0.0,LOW,synthetic
DRV3935,Ramesh Shah,Bangalore,evening,8.327065395216133,196,24,4.908770240050308,1599.9851055362308,0.5715074275925158,0.793321033950602,0.4470937354330043,2.0,25.79144369488093,MEDIUM,synthetic
DRV3936,Lakshmi Bose,Mumbai,evening,8.923017854341978,195,35,4.612851155383651,1725.666284916503,0.0058484068475247,0.0768711511346984,0.0184715320890168,0.0,0.3540792051898058,LOW,synthetic
DRV3937,Arjun Sharma,Mumbai,morning,6.069968551175953,179,11,4.817931342440804,1104.9617010686227,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3938,Priya Kumar,Ahmedabad,evening,8.284874293727219,171,20,4.603714348422867,1410.4507924505597,0.5843461134218191,0.6200401131080971,0.5352281174671522,3.0,26.20852638498187,MEDIUM,synthetic
DRV3939,Rahul Singh,Pune,afternoon,8.463952213200816,194,9,4.482469497347916,1639.9943298466728,0.0233983640556901,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3940,Anjali Patel,Kolkata,evening,6.523405954353484,170,8,4.711749518041986,1137.723711171887,0.698902059013113,0.6018187457602131,0.6905638311166421,1.0,25.351558156363343,MEDIUM,synthetic
DRV3941,Vikram Gupta,Bangalore,full_day,8.726432314586265,170,11,4.712014284411029,1491.1357974221694,0.0041477629764318,0.0788518013585643,0.0,0.0,0.0,LOW,synthetic
DRV3942,Meera Verma,Chennai,full_day,7.503272903591247,178,23,4.769820548585124,1335.937086909854,0.0164739304717473,0.0164107319082593,0.0,0.0,0.536610489704842,LOW,synthetic
DRV3943,Suresh Mishra,Kolkata,evening,7.850170674250548,196,20,4.6235891499715,1580.1306935058003,0.7835242117401825,0.7745088116623177,0.9055375681393544,1.0,32.834544979133995,HIGH,synthetic
DRV3944,Kavita Joshi,Mumbai,evening,6.496042519591167,188,21,4.858646206759514,1250.9130121352732,0.0364466331796817,0.0180138848685046,0.0440689972327596,0.0,0.0,LOW,synthetic
DRV3945,Amit Nair,Kolkata,evening,8.903491919851467,192,37,4.917199722495125,1710.7904381316523,0.6714519228176293,0.8957889785935416,0.5393626209520886,1.0,27.55692577382044,MEDIUM,synthetic
DRV3946,Pooja Reddy,Kolkata,full_day,7.18102987661231,193,15,4.689456350913352,1367.4525275884778,0.658323566955168,0.5916913637334797,0.7062405823204312,6.0,28.94147746306838,MEDIUM,synthetic
DRV3947,Rajesh Iyer,Kolkata,full_day,7.113989564405266,172,41,4.711730842870582,1238.1875617479182,0.0397949634361678,0.0,0.0,0.0,0.0,LOW,synthetic
DRV3948,Sunita Rao,Ahmedabad,evening,8.363478932099275,170,23,4.608483242556795,1458.6029330923498,0.5611665340708335,0.5940849980519307,0.5907589858642472,3.0,25.273612864238206,MEDIUM,synthetic
DRV3949,Deepak Das,Delhi,afternoon,7.09674481942051,199,47,4.699382745661509,1401.4384136538326,0.0,0.0,0.0,0.0,2.0258139043192647,LOW,synthetic
DRV3950,Nisha Mehta,Hyderabad,morning,7.660926440369669,189,9,4.607500432847426,1490.1803459856455,0.6301151892427701,0.8437911610162224,0.4445642843396627,3.0,26.644624931246856,MEDIUM,synthetic
DRV3951,Ramesh Shah,Delhi,morning,6.121959557434178,196,40,4.698562576946252,1197.1785655672602,0.6727866904276095,0.5884069000939981,0.7307866351277739,5.0,27.52714571738826,MEDIUM,synthetic
DRV3952,Lakshmi Bose,Bangalore,evening,7.3063214633483,171,21,4.711871201147544,1274.3752341527631,0.0,0.0,0.0038725888417585,0.0,0.0910629690165907,LOW,synthetic
DRV3953,Arjun Sharma,Chennai,morning,6.264266373371068,193,21,5.0,1166.1602528967164,0.6132950626290358,0.637419518549935,0.5688305551395026,5.0,28.16214082252016,MEDIUM,synthetic
DRV3954,Priya Kumar,Hyderabad,afternoon,6.077949094856613,202,44,4.777698579156708,1233.8005350806156,0.0,0.0184032990154605,0.0362380712488297,0.0,2.523282393732077,LOW,synthetic
